Wavelength,%T
380,0.449274993
380.5,0.447088992
381,0.442855991
381.5,0.475848978
382,0.570078008
382.5,0.658108015
383,0.683852006
383.5,0.683759013
384,0.597513001
384.5,0.39609801
385,0.258541992
385.5,0.222667004
386,0.160484004
386.5,0.144316
387,0.136519002
387.5,0.159331004
388,0.150354998
388.5,0.234780996
389,0.249508
389.5,0.214743009
390,0.224481989
390.5,0.166088995
391,0.099326205
391.5,0.119216996
392,0.150903
392.5,0.147470005
393,0.140108995
393.5,9.5E-05
394,0.123179005
394.5,0.03974
395,0.114782003
395.5,0.096825103
396,0.075114297
396.5,0.134019996
397,0.059140398
397.5,0.116156996
398,0.116280001
398.5,0.134260999
399,0.053273299
399.5,0.074885198
400,0.0381741
400.5,0.0476268
401,0.076436799
401.5,0.088923401
402,0.0837392
402.5,0.0376565
403,0.050066999
403.5,0.087614101
404,0.0719662
404.5,0.033741901
405,9.5E-05
405.5,0.052093802
406,0.066234299
406.5,0.052974001
407,0.0915126
407.5,0.089360197
408,0.071623101
408.5,0.0433585
409,0.060927903
409.5,0.0408272
410,0.029723201
410.5,0.029340299
411,0.028915799
411.5,0.0113035
412,0.040557
412.5,0.051654101
413,0.029133499
413.5,0.049395597
414,0.049391598
414.5,0.0435486
415,0.038588501
415.5,0.037813099
416,0.0561708
416.5,0.073123799
417,0.065181003
417.5,0.034008999
418,0.0282842
418.5,0.028387801
419,0.0362691
419.5,0.066698599
420,0.0642795
420.5,0.0311437
421,0.039154899
421.5,0.045998199
422,0.036132001
422.5,0.036270401
423,0.0320035
423.5,0.035098201
424,0.052879198
424.5,0.048061099
425,0.0467834
425.5,0.059455499
426,0.060374598
426.5,0.068196398
427,0.085114798
427.5,0.066487002
428,0.051577698
428.5,0.051594898
429,0.0484274
429.5,0.051952899
430,0.058478001
430.5,0.060456502
431,0.048720601
431.5,0.0413495
432,0.0476955
432.5,0.055347901
433,0.0443711
433.5,0.065645599
434,0.066181301
434.5,0.063617498
435,0.082285202
435.5,0.050855801
436,0.0343355
436.5,0.056996697
437,0.0626016
437.5,0.0652641
438,0.0649283
438.5,0.062142301
439,0.079077698
439.5,0.065796199
440,0.077475898
440.5,0.073702598
441,0.067205803
441.5,0.069193199
442,0.0853226
442.5,0.105270999
443,0.114735996
443.5,0.13452
444,0.169206003
444.5,0.201919
445,0.229445007
445.5,0.223712996
446,0.201440998
446.5,0.186904997
447,0.155110995
447.5,0.140449998
448,0.110711996
448.5,0.091256102
449,0.103384
449.5,0.081787701
450,0.075376499
450.5,0.0833228
451,0.095206703
451.5,0.093972002
452,0.092679902
452.5,0.096457201
453,0.107842998
453.5,0.128025003
454,0.147671998
454.5,0.171197997
455,0.236999011
455.5,0.315594999
456,0.384055008
456.5,0.464164978
457,0.497609982
457.5,0.487978011
458,0.430360017
458.5,0.34624401
459,0.278647989
459.5,0.222863001
460,0.190641999
460.5,0.168125995
461,0.155851
461.5,0.152875006
462,0.145658001
462.5,0.157411001
463,0.172828999
463.5,0.195193
464,0.225475011
464.5,0.285371998
465,0.412268983
465.5,0.623675017
466,0.987114012
466.5,1.415800024
467,1.737540029
467.5,1.772540063
468,1.559660025
468.5,1.138770021
469,0.720384018
469.5,0.445974991
470,0.278560002
470.5,0.189594994
471,0.148163002
471.5,0.133268
472,0.104842999
472.5,0.095616898
473,0.0736235
473.5,0.075745099
474,0.079835998
474.5,0.076227402
475,0.0660536
475.5,0.060488301
476,0.0615931
476.5,0.059509202
477,0.0697512
477.5,0.0710172
478,0.063417002
478.5,0.067793898
479,0.079621101
479.5,0.0639526
480,0.081268803
480.5,0.086900801
481,0.089645002
481.5,0.101851998
482,0.111655996
482.5,0.112691999
483,0.134222
483.5,0.155565003
484,0.183860003
484.5,0.213291007
485,0.244436995
485.5,0.300853001
486,0.348160998
486.5,0.432447018
487,0.511148991
487.5,0.626438996
488,0.723922998
488.5,0.828235969
489,0.941818021
489.5,1.066139992
490,1.16630001
490.5,1.271599997
491,1.363450009
491.5,1.438760012
492,1.511870045
492.5,1.586109959
493,1.673359983
493.5,1.744969934
494,1.893639937
494.5,2.031639963
495,2.213699929
495.5,2.423810028
496,2.660249919
496.5,2.997980081
497,3.403069824
497.5,4.020050168
498,4.629899934
498.5,5.462750047
499,6.418409944
499.5,7.78035
500,9.682050347
500.5,11.78520024
501,14.26550001
501.5,16.82640016
502,20.88360041
502.5,25.05860031
503,29.27890122
503.5,33.71489942
504,37.8681004
504.5,42.16029942
505,46.48250043
505.5,50.54789782
506,55.55869937
506.5,62.57219911
507,70.16990185
507.5,77.78509855
508,85.42299867
508.5,91.44440293
509,95.46160102
509.5,97.28389978
510,97.88749814
510.5,98.02520275
511,98.06050062
511.5,98.16300273
512,98.20839763
512.5,98.37149978
513,98.43099713
513.5,98.36069942
514,98.33009839
514.5,98.25149775
515,98.13060164
515.5,98.11530113
516,98.00419807
516.5,97.96339869
517,97.92919755
517.5,97.99209833
518,98.01509976
518.5,98.08760285
519,98.02449942
519.5,98.09510112
520,98.16529751
520.5,98.14800024
521,98.18159938
521.5,98.20539951
522,98.1581986
522.5,98.1351018
523,98.1449008
523.5,98.17979932
524,98.1637001
524.5,98.11080098
525,98.10730219
525.5,98.13799858
526,98.17020297
526.5,98.21079969
527,98.30200076
527.5,98.39969873
528,98.40199947
528.5,98.41399789
529,98.46919775
529.5,98.49740267
530,98.56529832
530.5,98.7161994
531,98.70409966
531.5,98.69170189
532,98.69149923
532.5,98.74629974
533,98.82329702
533.5,98.76229763
534,98.79379869
534.5,98.82169962
535,98.78290296
535.5,98.73949885
536,98.69940281
536.5,98.61930013
537,98.57640266
537.5,98.56140018
538,98.48369956
538.5,98.37269783
539,98.26930165
539.5,98.18710089
540,98.10600281
540.5,98.06950092
541,98.00540209
541.5,97.96149731
542,97.95250297
542.5,97.95200229
543,97.89500237
543.5,97.8802979
544,97.90260196
544.5,97.90250063
545,97.89839983
545.5,97.87999988
546,97.87610173
546.5,97.90689945
547,97.88960218
547.5,97.89969921
548,97.9156971
548.5,97.93639779
549,97.96059728
549.5,97.9501009
550,98.02479744
550.5,98.05229902
551,98.08139801
551.5,98.14400077
552,98.1531024
552.5,98.20640087
553,98.25429916
553.5,98.33359718
554,98.29919934
554.5,98.31920266
555,98.299402
555.5,98.33909869
556,98.36620092
556.5,98.43019843
557,98.42230082
557.5,98.33030105
558,98.33909869
558.5,98.36019874
559,98.37290049
559.5,98.3142972
560,98.33210111
560.5,98.2869029
561,98.27020168
561.5,98.29869866
562,98.29260111
562.5,98.24119806
563,98.24470282
563.5,98.18729758
564,98.20380211
564.5,98.22739959
565,98.33089709
565.5,98.36429954
566,98.34560156
566.5,98.40379953
567,98.47970009
567.5,98.53060246
568,98.53640199
568.5,98.55409861
569,98.59250188
569.5,98.58930111
570,98.63119721
570.5,98.67280126
571,98.70669842
571.5,98.72279763
572,98.68929982
572.5,98.71029854
573,98.70709777
573.5,98.72369766
574,98.71100187
574.5,98.67209792
575,98.69160056
575.5,98.66619706
576,98.71439934
576.5,98.83220196
577,98.76099825
577.5,98.65689874
578,98.69030118
578.5,98.75040054
579,98.8090992
579.5,98.68249893
580,98.65490198
580.5,98.50670099
581,98.7037003
581.5,98.69670272
582,98.73149991
582.5,98.52920175
583,98.45650196
583.5,98.48560095
584,98.54649901
584.5,98.53129983
585,98.50490093
585.5,98.33700061
586,98.45299721
586.5,98.52769971
587,98.52290154
587.5,98.23830128
588,98.27280045
588.5,98.25839996
589,98.41160178
589.5,98.47670197
590,98.43940139
590.5,98.32460284
591,98.34039807
591.5,98.24550152
592,98.25479984
592.5,98.59229922
593,98.27610254
593.5,98.39320183
594,98.46220016
594.5,98.35309982
595,98.13759923
595.5,98.22490215
596,98.37070107
596.5,98.21760058
597,98.32410216
597.5,98.36580157
598,98.20759892
598.5,98.45110178
599,98.26470017
599.5,98.4341979
600,98.30979705
600.5,98.32069874
601,98.09250236
601.5,97.08920121
602,96.55870199
602.5,96.5831995
603,96.47300243
603.5,96.34469748
604,97.28819728
604.5,97.69930243
605,98.29649925
605.5,98.62710238
606,98.75199795
606.5,98.66979718
607,98.66859913
607.5,98.44639897
608,98.33440185
608.5,98.21490049
609,98.04580212
609.5,97.94899821
610,97.96230197
610.5,97.99200296
611,98.16319942
611.5,98.40589762
612,98.56020212
612.5,98.78730178
613,98.94819856
613.5,99.05670285
614,99.14140105
614.5,99.19909835
615,99.17349815
615.5,99.08810258
616,99.10039902
616.5,98.98269773
617,98.86410236
617.5,98.77820015
618,98.70529771
618.5,98.59560132
619,98.51350188
619.5,98.44059944
620,98.40369821
620.5,98.40729833
621,98.4423995
621.5,98.50010276
622,98.59210253
622.5,98.69130254
623,98.78079891
623.5,98.86000156
624,98.9233017
624.5,98.98219705
625,99.02889729
625.5,99.05689955
626,99.1140008
626.5,99.17179942
627,99.22189713
627.5,99.26630259
628,99.25349951
628.5,99.21879768
629,99.16430116
629.5,99.10690188
630,99.04130101
630.5,98.98009896
631,98.92839789
631.5,98.85709882
632,98.80059958
632.5,98.79450202
633,98.78860116
633.5,98.75500202
634,98.73139858
634.5,98.69769812
635,98.55399728
635.5,98.45129848
636,98.39410186
636.5,98.28850031
637,98.26740026
637.5,98.30660224
638,98.33220243
638.5,98.32590222
639,98.32209945
639.5,98.30240011
640,98.31920266
640.5,98.33999872
641,98.4194994
641.5,98.45669866
642,98.45610261
642.5,98.49269986
643,98.5123992
643.5,98.49140048
644,98.49849939
644.5,98.54140282
645,98.57239723
645.5,98.60380292
646,98.62040281
646.5,98.63240123
647,98.6109972
647.5,98.61009717
648,98.60330224
648.5,98.62719774
649,98.63340259
649.5,98.63430262
650,98.63730073
650.5,98.6676991
651,98.62380028
651.5,98.60919714
652,98.62700105
652.5,98.53770137
653,98.47000241
653.5,98.45849872
654,98.47019911
654.5,98.58279824
655,98.52650166
655.5,98.48840237
656,98.55809808
656.5,98.58750105
657,98.55390191
657.5,98.52150083
658,98.51570129
658.5,98.5484004
659,98.5615015
659.5,98.56870174
660,98.60839844
660.5,98.61559868
661,98.63119721
661.5,98.65840077
662,98.66880178
662.5,98.6725986
663,98.70120287
663.5,98.68860245
664,98.68149757
664.5,98.66930246
665,98.66470098
665.5,98.63439798
666,98.59989882
666.5,98.6093998
667,98.64850044
667.5,98.64879847
668,98.6552
668.5,98.66390228
669,98.65509868
669.5,98.67010117
670,98.70169759
670.5,98.71069789
671,98.68580103
671.5,98.68739843
672,98.70030284
672.5,98.7168014
673,98.71169925
673.5,98.71330261
674,98.72760177
674.5,98.73710275
675,98.75540137
675.5,98.75820279
676,98.78240228
676.5,98.77409935
677,98.7842977
677.5,98.79639745
678,98.78659844
678.5,98.78370166
679,98.78950119
679.5,98.78590107
680,98.76589775
680.5,98.74929786
681,98.7416029
681.5,98.7653017
682,98.76019955
682.5,98.73189926
683,98.73960018
683.5,98.71270061
684,98.68299961
684.5,98.63839746
685,98.66080284
685.5,98.64079952
686,98.60230088
686.5,98.61950278
687,98.62830043
687.5,98.60389829
688,98.58559966
688.5,98.59809875
689,98.58829975
689.5,98.51480126
690,98.48669767
690.5,98.48099947
691,98.50080013
691.5,98.47490191
692,98.46510291
692.5,98.52089882
693,98.42979908
693.5,98.47319722
694,98.49669933
694.5,98.50450158
695,98.53950143
695.5,98.48179817
696,98.45370054
696.5,98.46330285
697,98.48840237
697.5,98.51890206
698,98.50729704
698.5,98.45830202
699,98.43329787
699.5,98.39820266
700,98.38439822
700.5,98.35979939
701,98.29739928
701.5,98.26279879
702,98.24579954
702.5,98.23870063
703,98.25279713
703.5,98.2468009
704,98.25720191
704.5,98.26589823
705,98.220402
705.5,98.21109772
706,98.23150039
706.5,98.27600121
707,98.16690087
707.5,98.1365025
708,98.06640148
708.5,98.01869988
709,97.93319702
709.5,97.90869951
710,98.02460074
710.5,97.95489907
711,97.92900085
711.5,97.92410135
712,97.93609977
712.5,98.00500274
713,98.00639749
713.5,97.97750115
714,97.97580242
714.5,98.00329804
715,98.0889976
715.5,98.15430045
716,98.14379811
716.5,98.16179872
717,98.17169905
717.5,98.20129871
718,98.17759991
718.5,98.16229939
719,98.11139703
719.5,98.09020162
720,98.10079932
720.5,98.04340005
721,97.95600176
721.5,97.94890285
722,97.89779782
722.5,97.77879715
723,97.66110182
723.5,97.54009843
724,97.35890031
724.5,97.19099998
725,97.02270031
725.5,96.82139754
726,96.61509991
726.5,96.38990164
727,96.14070058
727.5,95.91829777
728,95.7554996
728.5,95.53470016
729,95.32510042
729.5,95.13339996
730,94.89020109
730.5,94.72110271
731,94.56769824
731.5,94.34069991
732,94.16339993
732.5,94.04109716
733,93.89659762
733.5,93.82309914
734,93.71100068
734.5,93.630898
735,93.6070025
735.5,93.6488986
736,93.62050295
736.5,93.54400039
737,93.56300235
737.5,93.68370175
738,93.79289746
738.5,93.89979839
739,93.97860169
739.5,94.05639768
740,94.09999847
740.5,94.09130216
741,94.21139956
741.5,94.31750178
742,94.3780005
742.5,94.43280101
743,94.35120225
743.5,94.23050284
744,94.10769939
744.5,93.92359853
745,93.65860224
745.5,93.33720207
746,92.9651022
746.5,92.52560139
747,92.00860262
747.5,91.42810106
748,90.7712996
748.5,90.0232017
749,89.32949901
749.5,88.48860264
750,87.58100271